Row,Column,Assay,Sample,Conc,Ct,Tm,Efficiency,Flags
41,43,AY416,18A-rep2,-1,23.11,90.63,1.87,
50,61,AY416,18A-rep3,-1,23.38,90.84,1.88,
59,7,AY416,19A-rep1,-1,22.33,90.88,1.85,
68,25,AY416,19A-rep2,-1,22.42,90.6,1.85,
42,43,AY416,19A-rep3,-1,22.37,90.85,1.84,
51,61,AY416,20A-rep1,-1,23.46,90.82,1.81,
60,7,AY416,20A-rep2,-1,22.2,90.75,1.86,
69,25,AY416,20A-rep3,-1,22.65,90.66,1.88,
43,43,AY416,21A-rep1,-1,22.3,90.73,1.87,
52,61,AY416,21A-rep2,-1,22.28,90.85,1.87,
61,7,AY416,21A-rep3,-1,21.7,91.06,1.84,
70,25,AY416,22A-rep1,-1,22.3,90.9,1.8,LowEfficiency
8,43,AY416,22A-rep2,-1,22.74,90.86,1.83,
17,61,AY416,22A-rep3,-1,22.44,90.85,1.86,
26,7,AY416,23A-rep1,-1,23.16,91.1,1.84,
35,25,AY416,23A-rep2,-1,22.9,90.75,1.81,
44,43,AY416,23A-rep3,-1,22.61,90.78,1.85,
53,61,AY416,24A-rep1,-1,22.21,90.8,1.87,
62,7,AY416,24A-rep2,-1,21.94,91,1.81,
71,25,AY416,24A-rep3,-1,22.14,91.13,1.88,
0,58,AY418,1A-rep1,-1,24.84,82.54,1.92,
9,4,AY418,1A-rep2,-1,26.88,82.83,1.94,
18,22,AY418,1A-rep3,-1,25.16,82.44,1.91,
27,40,AY418,2A-rep1,-1,25.11,82.41,1.91,
1,58,AY418,2A-rep2,-1,25.56,82.55,1.96,
10,4,AY418,2A-rep3,-1,24.06,82.88,1.95,
19,22,AY418,3A-rep1,-1,29.88,89.27,1.72,"LowEfficiency, CtIsLarge"
28,40,AY418,3A-rep2,-1,29.19,89.43,1.81,
2,58,AY418,3A-rep3,-1,31.97,91.75,1.73,"LowEfficiency, CtIsLarge"
11,4,AY418,4A-rep1,-1,28.27,90.98,1.75,LowEfficiency
20,22,AY418,4A-rep2,-1,25.95,82.44,1.91,
29,40,AY418,4A-rep3,-1,30.3,90.31,1.75,"LowEfficiency, CtIsLarge"
3,58,AY418,5A-rep1,-1,31.77,89.72,1.72,"LowEfficiency, CtIsLarge"
12,4,AY418,5A-rep2,-1,29.19,89.97,1.79,LowEfficiency
21,22,AY418,5A-rep3,-1,31.44,91.4,1.77,"LowEfficiency, CtIsLarge"
30,40,AY418,6A-rep1,-1,24.43,82.33,1.91,
36,58,AY418,6A-rep2,-1,26.29,81.98,1.85,MultipleMeltPeaks
45,4,AY418,6A-rep3,-1,25.62,82.49,1.91,
54,22,AY418,7A-rep1,-1,26.8,82.38,1.87,
63,40,AY418,7A-rep2,-1,29.66,92.25,1.71,"LowEfficiency, CtIsLarge"
37,58,AY418,7A-rep3,-1,31.98,86.32,1.8,"CtIsLarge, MultipleMeltPeaks"
46,4,AY418,8A-rep1,-1,25.41,82.56,1.91,
55,22,AY418,8A-rep2,-1,26.89,82.3,1.88,
64,40,AY418,8A-rep3,-1,29.27,90.12,1.71,"LowEfficiency, MultipleMeltPeaks"
38,58,AY418,9A-rep1,-1,32.09,92.19,1.76,"LowEfficiency, CtIsLarge"
47,4,AY418,9A-rep2,-1,26.98,82.26,1.93,MultipleMeltPeaks
56,22,AY418,9A-rep3,-1,30.68,90.65,1.71,"LowEfficiency, CtIsLarge"
65,40,AY418,10A-rep1,-1,25.93,89.06,1.88,
39,58,AY418,10A-rep2,-1,26.48,82.13,1.84,
48,4,AY418,10A-rep3,-1,26.11,82.49,1.95,
57,22,AY418,11A-rep1,-1,27.68,82.42,1.87,
66,40,AY418,11A-rep2,-1,34.03,89.76,1.71,"LowEfficiency, CtIsLarge"
4,58,AY418,11A-rep3,-1,28.81,91.34,1.77,"LowEfficiency, MultipleMeltPeaks"
13,4,AY418,12A-rep1,-1,28.48,90.81,1.81,
22,22,AY418,12A-rep2,-1,25.86,82.46,1.91,
31,40,AY418,12A-rep3,-1,29.97,91.89,1.69,"LowEfficiency, CtIsLarge"
5,58,AY418,13A-rep1,-1,33.33,89.93,1.69,"LowEfficiency, CtIsLarge"
14,4,AY418,13A-rep2,-1,29.05,91.24,1.72,LowEfficiency
23,22,AY418,13A-rep3,-1,29.15,90.25,1.73,LowEfficiency
32,40,AY418,14A-rep1,-1,26.96,82.42,1.87,
6,58,AY418,14A-rep2,-1,28.71,91.91,1.79,LowEfficiency
15,4,AY418,14A-rep3,-1,28.56,92.78,1.76,"LowEfficiency, MultipleMeltPeaks"
24,22,AY418,15A-rep1,-1,27.69,82.41,1.87,
33,40,AY418,15A-rep2,-1,26.26,82.1,1.88,
7,58,AY418,15A-rep3,-1,34.78,90.86,1.66,"LowEfficiency, CtIsLarge"
16,4,AY418,16A-rep1,-1,31.32,91.56,1.75,"LowEfficiency, CtIsLarge"
25,22,AY418,16A-rep2,-1,29.95,91.31,1.83,CtIsLarge
34,40,AY418,16A-rep3,-1,26.95,82.34,1.86,
40,58,AY418,17A-rep1,-1,29.05,90,1.77,LowEfficiency
49,4,AY418,17A-rep2,-1,30.82,90.76,1.79,"LowEfficiency, CtIsLarge"
58,22,AY418,17A-rep3,-1,31.83,90.13,1.73,"LowEfficiency, CtIsLarge"
67,40,AY418,18A-rep1,-1,28.37,91.18,1.73,LowEfficiency
41,58,AY418,18A-rep2,-1,26.9,82.4,1.88,
50,4,AY418,18A-rep3,-1,24.34,82.68,1.91,
59,22,AY418,19A-rep1,-1,26.71,82.34,1.85,
68,40,AY418,19A-rep2,-1,26.72,82.13,1.91,MultipleMeltPeaks
42,58,AY418,19A-rep3,-1,30.3,89.99,1.74,"LowEfficiency, CtIsLarge, MultipleMeltPeaks"
51,4,AY418,20A-rep1,-1,23,82.66,1.95,
60,22,AY418,20A-rep2,-1,22.63,82.5,1.93,
69,40,AY418,20A-rep3,-1,22.54,82.49,1.92,
43,58,AY418,21A-rep1,-1,27.47,82.44,1.86,
52,4,AY418,21A-rep2,-1,26.96,82.63,1.9,
61,22,AY418,21A-rep3,-1,26.09,82.59,1.89,
70,40,AY418,22A-rep1,-1,24.63,82.41,1.94,
8,58,AY418,22A-rep2,-1,23.2,82.22,1.92,MultipleMeltPeaks
17,4,AY418,22A-rep3,-1,24.04,82.75,1.95,
26,22,AY418,23A-rep1,-1,25.43,82.47,1.9,
35,40,AY418,23A-rep2,-1,24.97,82.02,1.89,MultipleMeltPeaks
44,58,AY418,23A-rep3,-1,25.19,82.34,1.89,
53,4,AY418,24A-rep1,-1,26.49,82.34,1.86,
62,22,AY418,24A-rep2,-1,26.04,82.45,1.88,
71,40,AY418,24A-rep3,-1,26.29,82.47,1.91,
0,22,AY432,1A-rep1,-1,20.79,90.36,1.86,MultipleMeltPeaks
9,40,AY432,1A-rep2,-1,20.83,91.09,1.86,MultipleMeltPeaks
18,58,AY432,1A-rep3,-1,21.54,89.96,1.87,
27,4,AY432,2A-rep1,-1,19.78,90.56,1.91,
1,22,AY432,2A-rep2,-1,20.28,89.95,1.89,
10,40,AY432,2A-rep3,-1,20.63,88.06,1.88,MultipleMeltPeaks
19,58,AY432,3A-rep1,-1,21.03,90.76,1.89,
28,4,AY432,3A-rep2,-1,20.24,91.27,1.88,
2,22,AY432,3A-rep3,-1,20.81,90.7,1.88,
11,40,AY432,4A-rep1,-1,20.41,90.17,1.85,
20,58,AY432,4A-rep2,-1,21.06,90.36,1.87,
29,4,AY432,4A-rep3,-1,19.61,90.62,1.87,
3,22,AY432,5A-rep1,-1,20.84,91.15,1.86,MultipleMeltPeaks
12,40,AY432,5A-rep2,-1,20.93,90.77,1.87,MultipleMeltPeaks
21,58,AY432,5A-rep3,-1,21.27,90.92,1.89,
30,4,AY432,6A-rep1,-1,19.43,90.17,1.91,
36,22,AY432,6A-rep2,-1,19.82,90.94,1.87,
45,40,AY432,6A-rep3,-1,20.62,90.48,1.95,
54,58,AY432,7A-rep1,-1,21.2,90.83,1.87,
63,4,AY432,7A-rep2,-1,20.41,91.08,1.87,
37,22,AY432,7A-rep3,-1,20.68,91.12,1.86,
46,40,AY432,8A-rep1,-1,20.59,90.54,1.99,
55,58,AY432,8A-rep2,-1,20.53,90.77,1.85,
64,4,AY432,8A-rep3,-1,20.1,91.03,1.88,
38,22,AY432,9A-rep1,-1,20.25,90.97,1.86,
47,40,AY432,9A-rep2,-1,20.84,90.9,1.85,
56,58,AY432,9A-rep3,-1,20.75,90.74,1.84,
65,4,AY432,10A-rep1,-1,20.09,91.12,1.87,MultipleMeltPeaks
39,22,AY432,10A-rep2,-1,20.31,90.64,1.87,
48,40,AY432,10A-rep3,-1,20.63,90.68,1.85,
57,58,AY432,11A-rep1,-1,21.25,90.9,1.88,
66,4,AY432,11A-rep2,-1,21.18,90.96,1.85,
4,22,AY432,11A-rep3,-1,21.83,90.14,1.79,LowEfficiency
13,40,AY432,12A-rep1,-1,20.98,90.38,1.87,
22,58,AY432,12A-rep2,-1,21.17,90.71,1.88,
31,4,AY432,12A-rep3,-1,20.3,90.71,1.8,LowEfficiency
5,22,AY432,13A-rep1,-1,21.8,90.33,1.86,
14,40,AY432,13A-rep2,-1,21.62,90.41,1.85,
23,58,AY432,13A-rep3,-1,21.57,89.86,1.87,
32,4,AY432,14A-rep1,-1,20.77,90.99,1.88,
6,22,AY432,14A-rep2,-1,21.49,91.14,1.86,MultipleMeltPeaks
15,40,AY432,14A-rep3,-1,21.85,90.61,1.85,
24,58,AY432,15A-rep1,-1,21.09,90.75,1.85,
33,4,AY432,15A-rep2,-1,20.92,91,1.88,
7,22,AY432,15A-rep3,-1,20.54,90.93,1.84,
16,40,AY432,16A-rep1,-1,21.48,88.67,1.86,
25,58,AY432,16A-rep2,-1,22.09,90.24,1.88,
34,4,AY432,16A-rep3,-1,21.79,90.76,1.9,
40,22,AY432,17A-rep1,-1,20.48,90.79,1.84,
49,40,AY432,17A-rep2,-1,21.09,90.76,1.87,
58,58,AY432,17A-rep3,-1,21.12,90.72,1.85,
67,4,AY432,18A-rep1,-1,20.37,90.62,1.87,
41,22,AY432,18A-rep2,-1,20.72,90.61,1.86,
50,40,AY432,18A-rep3,-1,21.46,89.92,1.85,
59,58,AY432,19A-rep1,-1,20.94,90.54,1.85,
68,4,AY432,19A-rep2,-1,20.83,90.19,1.85,
42,22,AY432,19A-rep3,-1,20.3,90.4,1.88,
51,40,AY432,20A-rep1,-1,21.6,91.41,1.84,MultipleMeltPeaks
60,58,AY432,20A-rep2,-1,21.25,90.48,1.87,
69,4,AY432,20A-rep3,-1,20.1,91.1,1.86,
43,22,AY432,21A-rep1,-1,20.41,90.36,1.86,MultipleMeltPeaks
52,40,AY432,21A-rep2,-1,21.35,90.72,1.85,
61,58,AY432,21A-rep3,-1,20.9,90.83,1.85,
70,4,AY432,22A-rep1,-1,19.03,91.22,1.83,
8,22,AY432,22A-rep2,-1,20.9,90.75,1.84,
17,40,AY432,22A-rep3,-1,20.17,91.3,1.84,
26,58,AY432,23A-rep1,-1,21.45,90.34,1.84,
35,4,AY432,23A-rep2,-1,21.01,90.19,1.98,
44,22,AY432,23A-rep3,-1,20.42,90.43,1.87,
53,40,AY432,24A-rep1,-1,20.54,90.24,1.77,LowEfficiency
62,58,AY432,24A-rep2,-1,20.68,90.5,1.86,MultipleMeltPeaks
71,4,AY432,24A-rep3,-1,19.83,88.39,1.84,
0,59,AY438,1A-rep1,-1,23.51,90.41,1.84,MultipleMeltPeaks
9,5,AY438,1A-rep2,-1,22.98,89.81,1.81,
18,23,AY438,1A-rep3,-1,23.22,91.55,1.82,
27,41,AY438,2A-rep1,-1,23.53,91.95,1.82,
1,59,AY438,2A-rep2,-1,23.55,90.44,1.88,MultipleMeltPeaks
10,5,AY438,2A-rep3,-1,22.26,90.6,1.86,
19,23,AY438,3A-rep1,-1,22.83,90.03,1.84,
28,41,AY438,3A-rep2,-1,23.76,90.29,1.83,
2,59,AY438,3A-rep3,-1,22.61,92.19,1.86,MultipleMeltPeaks
11,5,AY438,4A-rep1,-1,22.15,90.98,1.87,
20,23,AY438,4A-rep2,-1,22.68,91.22,1.83,
29,41,AY438,4A-rep3,-1,23.69,89.46,1.82,
3,59,AY438,5A-rep1,-1,23.32,90.25,1.84,MultipleMeltPeaks
12,5,AY438,5A-rep2,-1,22.27,91.38,1.85,
21,23,AY438,5A-rep3,-1,23.01,90.04,1.88,
30,41,AY438,6A-rep1,-1,23.09,90.61,1.85,
36,59,AY438,6A-rep2,-1,22.63,91.79,1.83,MultipleMeltPeaks
45,5,AY438,6A-rep3,-1,23.17,92.29,1.83,
54,23,AY438,7A-rep1,-1,22.88,91.99,1.81,
63,41,AY438,7A-rep2,-1,22.65,89.89,1.84,MultipleMeltPeaks
37,59,AY438,7A-rep3,-1,23.19,92.01,1.86,
46,5,AY438,8A-rep1,-1,21.88,91.49,1.81,
55,23,AY438,8A-rep2,-1,22.41,90.93,1.82,
64,41,AY438,8A-rep3,-1,22.6,90.44,1.84,
38,59,AY438,9A-rep1,-1,22.45,90.26,1.83,
47,5,AY438,9A-rep2,-1,21.9,90.2,1.83,
56,23,AY438,9A-rep3,-1,22.41,90.16,1.82,
65,41,AY438,10A-rep1,-1,22.23,90.07,1.8,LowEfficiency
39,59,AY438,10A-rep2,-1,22.17,90.1,1.87,
48,5,AY438,10A-rep3,-1,22.06,90.39,1.77,LowEfficiency
57,23,AY438,11A-rep1,-1,22.63,90.52,1.82,
66,41,AY438,11A-rep2,-1,22.57,89.81,1.86,
4,59,AY438,11A-rep3,-1,22.84,90.1,1.81,
13,5,AY438,12A-rep1,-1,21.89,91.05,1.84,
22,23,AY438,12A-rep2,-1,22.75,90.03,1.84,
31,41,AY438,12A-rep3,-1,23.15,91.97,1.85,
5,59,AY438,13A-rep1,-1,22.88,90.68,1.84,
14,5,AY438,13A-rep2,-1,22.11,90.67,1.85,
23,23,AY438,13A-rep3,-1,23.45,90.11,1.84,
32,41,AY438,14A-rep1,-1,23,89.81,1.88,
6,59,AY438,14A-rep2,-1,22.82,89.84,1.82,MultipleMeltPeaks
15,5,AY438,14A-rep3,-1,22.71,90.18,1.84,
24,23,AY438,15A-rep1,-1,22.7,89.8,1.82,
33,41,AY438,15A-rep2,-1,23.42,89.71,1.82,
7,59,AY438,15A-rep3,-1,22.69,90.71,1.81,
16,5,AY438,16A-rep1,-1,22.54,88.97,1.84,MultipleMeltPeaks
25,23,AY438,16A-rep2,-1,23.01,89.34,1.83,MultipleMeltPeaks
34,41,AY438,16A-rep3,-1,24.21,89.88,1.82,
40,59,AY438,17A-rep1,-1,22.19,89.98,1.9,
49,5,AY438,17A-rep2,-1,21.62,90.6,1.85,
58,23,AY438,17A-rep3,-1,21.73,90.2,1.74,LowEfficiency
67,41,AY438,18A-rep1,-1,21.9,89.5,1.83,
41,59,AY438,18A-rep2,-1,22.42,88.8,1.84,
50,5,AY438,18A-rep3,-1,22.21,88.76,1.85,
59,23,AY438,19A-rep1,-1,21.23,89.51,1.88,
68,41,AY438,19A-rep2,-1,21.42,90.12,1.87,
42,59,AY438,19A-rep3,-1,22.77,89.85,1.82,MultipleMeltPeaks
51,5,AY438,20A-rep1,-1,22.1,91.91,1.86,MultipleMeltPeaks
60,23,AY438,20A-rep2,-1,21.85,91.44,1.86,MultipleMeltPeaks
69,41,AY438,20A-rep3,-1,21.79,90.02,1.85,
43,59,AY438,21A-rep1,-1,22.02,89.96,1.87,
52,5,AY438,21A-rep2,-1,21.26,89.94,1.85,
61,23,AY438,21A-rep3,-1,21.56,89.78,1.85,
70,41,AY438,22A-rep1,-1,21.11,89.21,1.89,MultipleMeltPeaks
8,59,AY438,22A-rep2,-1,21.82,90.57,1.83,
17,5,AY438,22A-rep3,-1,21.39,91.53,1.86,
26,23,AY438,23A-rep1,-1,23.34,90.24,1.81,
35,41,AY438,23A-rep2,-1,23.43,89.07,1.81,
44,59,AY438,23A-rep3,-1,22.26,89.58,1.84,
53,5,AY438,24A-rep1,-1,20.82,89.74,1.82,
62,23,AY438,24A-rep2,-1,21.56,90.06,1.83,
71,41,AY438,24A-rep3,-1,21.11,91.41,1.86,MultipleMeltPeaks
0,23,AY439,1A-rep1,-1,28.7,86.32,1.71,"LowEfficiency, MultipleMeltPeaks"
9,41,AY439,1A-rep2,-1,28.59,91.72,1.73,"LowEfficiency, MultipleMeltPeaks"
18,59,AY439,1A-rep3,-1,29.34,90.29,1.71,"LowEfficiency, MultipleMeltPeaks"
27,5,AY439,2A-rep1,-1,28.38,88.81,1.76,"LowEfficiency, MultipleMeltPeaks"
1,23,AY439,2A-rep2,-1,28.42,92.4,1.75,LowEfficiency
10,41,AY439,2A-rep3,-1,29.29,86.06,1.76,"LowEfficiency, MultipleMeltPeaks"
19,59,AY439,3A-rep1,-1,28.85,88.63,1.72,LowEfficiency
28,5,AY439,3A-rep2,-1,28.41,91.17,1.76,LowEfficiency
2,23,AY439,3A-rep3,-1,31.07,90.17,1.74,"LowEfficiency, CtIsLarge"
11,41,AY439,4A-rep1,-1,29.97,88.29,1.78,"LowEfficiency, CtIsLarge, MultipleMeltPeaks"
20,59,AY439,4A-rep2,-1,30.55,87.48,1.71,"LowEfficiency, CtIsLarge"
29,5,AY439,4A-rep3,-1,27.87,88.87,1.79,LowEfficiency
3,23,AY439,5A-rep1,-1,31.68,88.41,1.74,"LowEfficiency, CtIsLarge, MultipleMeltPeaks"
12,41,AY439,5A-rep2,-1,30.56,88.8,1.75,"LowEfficiency, CtIsLarge"
21,59,AY439,5A-rep3,-1,31.24,88.66,1.75,"LowEfficiency, CtIsLarge"
30,5,AY439,6A-rep1,-1,26.75,91.06,1.76,"LowEfficiency, MultipleMeltPeaks"
36,23,AY439,6A-rep2,-1,26.41,88.51,1.82,MultipleMeltPeaks
45,41,AY439,6A-rep3,-1,26.75,88.48,1.85,MultipleMeltPeaks
54,59,AY439,7A-rep1,-1,29.97,91.28,1.71,"LowEfficiency, CtIsLarge"
63,5,AY439,7A-rep2,-1,27.55,91.75,1.71,"LowEfficiency, MultipleMeltPeaks"
37,23,AY439,7A-rep3,-1,28.78,88.5,1.73,LowEfficiency
46,41,AY439,8A-rep1,-1,28.7,88.67,1.77,LowEfficiency
55,59,AY439,8A-rep2,-1,26.25,88.59,1.83,
64,5,AY439,8A-rep3,-1,26.47,89.76,1.71,"LowEfficiency, MultipleMeltPeaks"
38,23,AY439,9A-rep1,-1,27.53,92.05,1.72,LowEfficiency
47,41,AY439,9A-rep2,-1,26.52,88.3,1.88,MultipleMeltPeaks
56,59,AY439,9A-rep3,-1,26.45,88.56,1.78,LowEfficiency
65,5,AY439,10A-rep1,-1,26.35,90.22,1.83,
39,23,AY439,10A-rep2,-1,28,89.8,1.7,"LowEfficiency, MultipleMeltPeaks"
48,41,AY439,10A-rep3,-1,26.88,82.64,1.91,MultipleMeltPeaks
57,59,AY439,11A-rep1,-1,27.85,90.25,1.75,"LowEfficiency, MultipleMeltPeaks"
66,5,AY439,11A-rep2,-1,29.25,89.48,1.7,LowEfficiency
4,23,AY439,11A-rep3,-1,28.61,91.21,1.69,LowEfficiency
13,41,AY439,12A-rep1,-1,28.79,90.31,1.72,LowEfficiency
22,59,AY439,12A-rep2,-1,27.78,88.84,1.71,LowEfficiency
31,5,AY439,12A-rep3,-1,26.58,88.68,1.81,
5,23,AY439,13A-rep1,-1,27.1,88.72,1.82,
14,41,AY439,13A-rep2,-1,26.33,88.48,1.84,
23,59,AY439,13A-rep3,-1,29.26,88.23,1.72,"LowEfficiency, MultipleMeltPeaks"
32,5,AY439,14A-rep1,-1,29.01,90.65,1.75,LowEfficiency
6,23,AY439,14A-rep2,-1,28.24,91.78,1.74,"LowEfficiency, MultipleMeltPeaks"
15,41,AY439,14A-rep3,-1,30.4,88.85,1.68,"LowEfficiency, CtIsLarge, MultipleMeltPeaks"
24,59,AY439,15A-rep1,-1,28.93,89.12,1.71,LowEfficiency
33,5,AY439,15A-rep2,-1,28.13,91.4,1.77,LowEfficiency
7,23,AY439,15A-rep3,-1,26.02,90.64,1.81,MultipleMeltPeaks
16,41,AY439,16A-rep1,-1,28.71,90.32,1.73,LowEfficiency
25,59,AY439,16A-rep2,-1,28.94,89.91,1.73,"LowEfficiency, MultipleMeltPeaks"
34,5,AY439,16A-rep3,-1,29.07,88.73,1.78,LowEfficiency
40,23,AY439,17A-rep1,-1,28.14,88.62,1.73,"LowEfficiency, MultipleMeltPeaks"
49,41,AY439,17A-rep2,-1,26.59,89.62,1.8,"LowEfficiency, MultipleMeltPeaks"
58,59,AY439,17A-rep3,-1,25.99,88.18,1.84,
67,5,AY439,18A-rep1,-1,27.2,88.73,1.73,"LowEfficiency, MultipleMeltPeaks"
41,23,AY439,18A-rep2,-1,29.06,92.98,1.73,"LowEfficiency, MultipleMeltPeaks"
50,41,AY439,18A-rep3,-1,26.81,88.44,1.81,
59,59,AY439,19A-rep1,-1,28.26,88.16,1.73,"LowEfficiency, MultipleMeltPeaks"
68,5,AY439,19A-rep2,-1,26.16,92.44,1.69,LowEfficiency
42,23,AY439,19A-rep3,-1,27.6,88.38,1.76,"LowEfficiency, MultipleMeltPeaks"
51,41,AY439,20A-rep1,-1,29.11,89.68,1.82,
60,59,AY439,20A-rep2,-1,28.4,91,1.73,"LowEfficiency, MultipleMeltPeaks"
69,5,AY439,20A-rep3,-1,26.84,88.87,1.72,"LowEfficiency, MultipleMeltPeaks"
43,23,AY439,21A-rep1,-1,27.82,92,1.72,LowEfficiency
52,41,AY439,21A-rep2,-1,28.95,88.7,1.72,LowEfficiency
61,59,AY439,21A-rep3,-1,26.4,82.37,1.86,MultipleMeltPeaks
70,5,AY439,22A-rep1,-1,25.37,89.23,1.77,"LowEfficiency, MultipleMeltPeaks"
8,23,AY439,22A-rep2,-1,25.54,88.64,1.85,
17,41,AY439,22A-rep3,-1,27.72,88.48,1.71,LowEfficiency
26,59,AY439,23A-rep1,-1,26.32,82.4,1.84,MultipleMeltPeaks
35,5,AY439,23A-rep2,-1,25.61,88.88,1.85,
44,23,AY439,23A-rep3,-1,27.38,89.05,1.82,
53,41,AY439,24A-rep1,-1,28.7,91.29,1.7,"LowEfficiency, MultipleMeltPeaks"
62,59,AY439,24A-rep2,-1,28.64,91.01,1.73,LowEfficiency
71,5,AY439,24A-rep3,-1,26.4,90.57,1.74,"LowEfficiency, MultipleMeltPeaks"
0,60,AY456,1A-rep1,-1,17.53,91.18,2.24,
9,6,AY456,1A-rep2,-1,16.82,91.42,1.87,
18,24,AY456,1A-rep3,-1,17.05,91.18,1.86,
27,42,AY456,2A-rep1,-1,16.99,91.11,1.86,
1,60,AY456,2A-rep2,-1,16.75,91.26,1.93,
10,6,AY456,2A-rep3,-1,16.49,91.46,1.86,
19,24,AY456,3A-rep1,-1,16.3,91.27,1.86,
28,42,AY456,3A-rep2,-1,16.72,91.2,1.83,
2,60,AY456,3A-rep3,-1,16.55,91.34,1.9,
11,6,AY456,4A-rep1,-1,16.14,91.47,1.86,
20,24,AY456,4A-rep2,-1,16.65,91.21,1.88,
29,42,AY456,4A-rep3,-1,16.8,91.13,1.87,
3,60,AY456,5A-rep1,-1,16.91,91.21,1.88,
12,6,AY456,5A-rep2,-1,16.67,91.43,1.86,
21,24,AY456,5A-rep3,-1,17.08,91.27,1.89,
30,42,AY456,6A-rep1,-1,16.15,91.26,1.86,
36,60,AY456,6A-rep2,-1,15.83,91.24,1.84,
45,6,AY456,6A-rep3,-1,15.69,91.42,1.85,
54,24,AY456,7A-rep1,-1,16.31,91.21,1.84,
63,42,AY456,7A-rep2,-1,16.25,91.2,1.86,
37,60,AY456,7A-rep3,-1,16.3,91.2,1.87,
46,6,AY456,8A-rep1,-1,15.6,91.4,1.85,
55,24,AY456,8A-rep2,-1,15.69,91.25,1.85,
64,42,AY456,8A-rep3,-1,15.87,91.28,1.84,
38,60,AY456,9A-rep1,-1,15.87,91.25,1.86,
47,6,AY456,9A-rep2,-1,16.07,91.42,1.91,
56,24,AY456,9A-rep3,-1,15.63,91.24,1.86,
65,42,AY456,10A-rep1,-1,15.53,91.25,1.87,
39,60,AY456,10A-rep2,-1,15.69,91.22,1.82,
48,6,AY456,10A-rep3,-1,15.6,91.43,1.82,
57,24,AY456,11A-rep1,-1,16.27,91.18,1.84,
66,42,AY456,11A-rep2,-1,16.63,91.14,1.84,
4,60,AY456,11A-rep3,-1,16.92,91.23,1.86,
13,6,AY456,12A-rep1,-1,16.09,91.47,1.83,
22,24,AY456,12A-rep2,-1,16.53,91.19,1.84,
31,42,AY456,12A-rep3,-1,16.9,91.15,1.83,
5,60,AY456,13A-rep1,-1,16.75,91.24,1.84,
14,6,AY456,13A-rep2,-1,16.57,91.59,1.85,
23,24,AY456,13A-rep3,-1,17.17,91.23,1.88,
32,42,AY456,14A-rep1,-1,17.01,91.14,1.85,
6,60,AY456,14A-rep2,-1,17.13,91.21,1.87,
15,6,AY456,14A-rep3,-1,17.17,91.35,1.88,
24,24,AY456,15A-rep1,-1,16.45,91.36,1.87,
33,42,AY456,15A-rep2,-1,16.75,91.15,1.84,
7,60,AY456,15A-rep3,-1,16.55,91.14,1.83,
16,6,AY456,16A-rep1,-1,17.29,91.21,1.86,
25,24,AY456,16A-rep2,-1,17.17,91,1.86,
34,42,AY456,16A-rep3,-1,18.12,90.94,1.87,
40,60,AY456,17A-rep1,-1,15.77,91.12,1.87,
49,6,AY456,17A-rep2,-1,16.22,91.26,1.89,
58,24,AY456,17A-rep3,-1,15.94,91.16,1.85,
67,42,AY456,18A-rep1,-1,16.33,90.82,1.86,
41,60,AY456,18A-rep2,-1,16.79,90.85,1.87,
50,6,AY456,18A-rep3,-1,16.69,91.03,1.86,
59,24,AY456,19A-rep1,-1,16.06,91.05,1.86,
68,42,AY456,19A-rep2,-1,15.85,91.04,1.88,
42,60,AY456,19A-rep3,-1,16.79,91.09,1.85,
51,6,AY456,20A-rep1,-1,15.67,90.77,1.85,
60,24,AY456,20A-rep2,-1,15.86,90.7,1.85,
69,42,AY456,20A-rep3,-1,16.11,90.57,1.91,
43,60,AY456,21A-rep1,-1,16.15,91.11,1.87,
52,6,AY456,21A-rep2,-1,16.1,91.32,1.85,
61,24,AY456,21A-rep3,-1,15.67,91.12,1.85,
70,42,AY456,22A-rep1,-1,15.38,90.82,1.89,
8,60,AY456,22A-rep2,-1,15.7,90.78,1.86,
17,6,AY456,22A-rep3,-1,15.44,90.96,1.87,
26,24,AY456,23A-rep1,-1,17.21,91.24,1.87,
35,42,AY456,23A-rep2,-1,16.85,91.08,1.84,
44,60,AY456,23A-rep3,-1,16.59,91.13,1.88,
53,6,AY456,24A-rep1,-1,15.92,91.22,1.85,
62,24,AY456,24A-rep2,-1,16.26,91.17,1.86,
71,42,AY456,24A-rep3,-1,15.6,91.14,1.82,
0,24,AY458,1A-rep1,-1,24.59,90.98,1.83,
9,42,AY458,1A-rep2,-1,24.57,90.74,1.86,
18,60,AY458,1A-rep3,-1,25.03,91.49,1.83,
27,6,AY458,2A-rep1,-1,24.19,91.78,1.85,
1,24,AY458,2A-rep2,-1,24.76,90.92,1.82,
10,42,AY458,2A-rep3,-1,24.51,91.21,1.86,
19,60,AY458,3A-rep1,-1,25.19,91.08,1.84,
28,6,AY458,3A-rep2,-1,24.35,91.8,1.83,
2,24,AY458,3A-rep3,-1,24.19,91.91,1.84,
11,42,AY458,4A-rep1,-1,24.39,91.22,1.83,
20,60,AY458,4A-rep2,-1,24.67,90.61,1.88,
29,6,AY458,4A-rep3,-1,24.43,91.09,1.85,
3,24,AY458,5A-rep1,-1,24.94,92.09,1.81,
12,42,AY458,5A-rep2,-1,24.85,92.03,1.83,
21,60,AY458,5A-rep3,-1,25.05,91.81,1.89,
30,6,AY458,6A-rep1,-1,23.6,91.68,1.81,
