"Compounds ID"	"Tags"	"Checked"	"Name"	"Formula"	"Annot. Source: Predicted Compositions"	"Annot. Source: mzCloud Search"	"Annot. Source: MassList Search"	"Annot. DeltaMass [ppm]"	"Calc. MW"	"m/z"	"RT [min]"	"Area (Max.)"	"# mzCloud Results"	"mzCloud Best Match"	"mzCloud Best Match Confidence"	"Mass List Match: Antibiotics_ITN_MSCA_ANSWER_160616_wDTXSIDs"	"Mass List Match: ITNANTIBIOTIC_CYP_Metabolites"	"Mass List Match: KPS_Pharmaceuticals"	"Mass List Match: KPS_Psychoactive_substances_v2"	"MS2"	"Reference Ion"	"Group Area: B4_a"	"Group Area: B4_b"	"Group Area: B10_a"	"Group Area: B10_b"	"Group Area: B16_a"	"Group Area: B16_b"	"Group Area: B22_a"	"Group Area: B22_b"	"Group Area: B28_a"	"Group Area: B28_b"	"Group Area: B34_a"	"Group Area: B34_b"	"Group Area: B40_a"	"Group Area: B40_b"	"Group Area: B46_a"	"Group Area: B46_b"	"Group Area: B52_a"	"Group Area: B52_b"	"Group Area: B58_a"	"Group Area: B58_b"	"Group Area: B64_a"	"Group Area: B64_b"	"Group Area: B70_a"	"Group Area: B70_b"	"Group Area: B76_a"	"Group Area: B76_b"	"Group Area: B82_a"	"Group Area: B82_b"	"Group Area: B88_a"	"Group Area: B88_b"	"Group Area: B94_a"	"Group Area: B94_b"	"Group Area: B100_a"	"Group Area: B100_b"	"Group Area: B106_a"	"Group Area: B106_b"	"Group Area: B112_a"	"Group Area: B112_b"	"Group Area: B118_a"	"Group Area: B118_b"	"Group Area: B124_a"	"Group Area: B124_b"	"Group Area: B130_a"	"Group Area: B130_b"	"Group Area: B136_a"	"Group Area: B136_b"	"Group Area: B142_a"	"Group Area: B142_b"	"Group Area: C1_a"	"Group Area: C1_b"	"Group Area: C2_a"	"Group Area: C2_b"	"Group Area: C3_a"	"Group Area: C3_b"	"Peak Rating: B0_blank_a.raw (F1)"	"Peak Rating: B0_blank_b.raw (F2)"	"Peak Rating: B0_blank_c.raw (F3)"	"Peak Rating: B0_blank_d.raw (F4)"	"Peak Rating: B0_blank_e.raw (F5)"	"Peak Rating: B0_blank_f.raw (F6)"	"Peak Rating: B0_blank_g.raw (F7)"	"Peak Rating: B0_blank_h.raw (F8)"	"Peak Rating: B0_blank_i.raw (F9)"	"Peak Rating: B0_blank_j.raw (F10)"	"Peak Rating: B4_a.raw (F11)"	"Peak Rating: B4_b.raw (F12)"	"Peak Rating: B10_a.raw (F13)"	"Peak Rating: B10_b.raw (F14)"	"Peak Rating: B16_a.raw (F15)"	"Peak Rating: B16_b.raw (F16)"	"Peak Rating: B22_a.raw (F17)"	"Peak Rating: B22_b.raw (F18)"	"Peak Rating: B28_a.raw (F19)"	"Peak Rating: B28_b.raw (F20)"	"Peak Rating: B34_a.raw (F21)"	"Peak Rating: B34_b.raw (F22)"	"Peak Rating: B40_a.raw (F23)"	"Peak Rating: B40_b.raw (F24)"	"Peak Rating: B46_a.raw (F25)"	"Peak Rating: B46_b.raw (F26)"	"Peak Rating: B52_a.raw (F27)"	"Peak Rating: B52_b.raw (F28)"	"Peak Rating: B58_a.raw (F29)"	"Peak Rating: B58_b.raw (F30)"	"Peak Rating: B64_a.raw (F31)"	"Peak Rating: B64_b.raw (F32)"	"Peak Rating: B70_a.raw (F33)"	"Peak Rating: B70_b.raw (F34)"	"Peak Rating: B76_a.raw (F35)"	"Peak Rating: B76_b.raw (F36)"	"Peak Rating: B82_a.raw (F37)"	"Peak Rating: B82_b.raw (F38)"	"Peak Rating: B88_a.raw (F39)"	"Peak Rating: B88_b.raw (F40)"	"Peak Rating: B94_a.raw (F41)"	"Peak Rating: B94_b.raw (F42)"	"Peak Rating: B100_a.raw (F43)"	"Peak Rating: B100_b.raw (F44)"	"Peak Rating: B106_a.raw (F45)"	"Peak Rating: B106_b.raw (F46)"	"Peak Rating: B112_a.raw (F47)"	"Peak Rating: B112_b.raw (F48)"	"Peak Rating: B118_a.raw (F49)"	"Peak Rating: B118_b.raw (F50)"	"Peak Rating: B124_a.raw (F51)"	"Peak Rating: B124_b.raw (F52)"	"Peak Rating: B130_a.raw (F53)"	"Peak Rating: B130_b.raw (F54)"	"Peak Rating: B136_a.raw (F55)"	"Peak Rating: B136_b.raw (F56)"	"Peak Rating: B142_a.raw (F57)"	"Peak Rating: B142_b.raw (F58)"	"Peak Rating: C1_a.raw (F59)"	"Peak Rating: C1_b.raw (F60)"	"Peak Rating: C2_a.raw (F61)"	"Peak Rating: C2_b.raw (F62)"	"Peak Rating: C3_a.raw (F63)"	"Peak Rating: C3_b.raw (F64)"	"Peak Rating: QC_a.raw (F65)"	"Peak Rating: QC_b.raw (F66)"	"Peak Rating: QC_c.raw (F67)"	"Peak Rating: QC_d.raw (F68)"	"Peak Rating: QC_e.raw (F69)"	"Peak Rating: QC_f.raw (F70)"	"Peak Rating: QC_g.raw (F71)"	"Peak Rating: QC_h.raw (F72)"	"Peak Rating: QC_i.raw (F73)"	"Peak Rating: QC_j.raw (F74)"	"Peak Rating: QC_k.raw (F75)"	"Peak Rating: QC_l.raw (F76)"	"Peak Rating: QC_m.raw (F77)"	"Peak Rating: QC_n.raw (F78)"	"Peak Rating: QC_o.raw (F79)"	"Peak Rating: QC_p.raw (F80)"	"Peak Rating: QC_q.raw (F81)"
"57903"	""	"False"	"Ac-(d)phe-Pro-Borohomolys-Oh"	"C22 H35 B N4 O5"	"No match"	"Invalid mass"	"Full match"	"2.09"	"446.27098"	"447.27826"	"20.947"	"823833.473048762"	"2"	"69.6"	"8.5"	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"687832.800381411"	"823833.473048762"	"595401.569421146"	""	"695005.223828694"	"475342.550213181"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8.0"	"5.3"	"8.6"	""	"8.0"	"8.3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"50933"	""	"False"	"Varlitinib"	"C22 H19 Cl N6 O2 S"	"No match"	"Invalid mass"	"Full match"	"-1.88"	"466.09700"	"467.10427"	"15.764"	"1110016.92321719"	"1"	"85.2"	"9.3"	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"592945.859242071"	"665776.833047903"	"1110016.92321719"	""	"858575.45405069"	"765477.596238146"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8.0"	"9.1"	"8.6"	""	"5.9"	"8.0"	""	""	""	""	""	""	""	""	"7.2"	""	""	""	""	""	""	""	""
"53664"	""	"False"	"1,5-Ditetrahydro-1H-pyrrol-1-ylpentane-1,5-dione"	"C13 H22 N2 O2"	"Full match"	"Full match"	"No results"	"0.40"	"238.16822"	"239.17550"	"19.079"	"1162016.25893101"	"1"	"62.9"	"43.0"	"No matches found"	"No matches found"	"No matches found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"250203.290449525"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1162016.25893101"	"965273.025554532"	"885850.34921553"	"621836.469503843"	"738629.682930929"	"525760.444097882"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.8"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7.5"	"5.9"	"8.0"	"7.5"	"7.5"	"7.7"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"59577"	""	"False"	"Tuberin_BTM03086"	"C10 H11 N O3"	"Full match"	"Partial match"	"Full match"	"0.14"	"193.07392"	"194.08118"	"6.062"	"1610110.53412078"	"1"	"72.4"	"69.6"	"No matches found"	"Multiple matches found"	"Multiple matches found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"194084.209665159"	"165048.23777514"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"761256.166243521"	"588689.932639182"	"1471229.70771307"	"773463.169745618"	"1610110.53412078"	"1151870.72930306"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"6.8"	"7.9"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7.0"	"7.5"	"7.0"	"7.0"	"7.8"	"8.0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"8"	""	"False"	"Erucamide"	"C22 H43 N O"	"Full match"	"Full match"	"No results"	"0.18"	"337.33453"	"338.34185"	"23.590"	"1001989090.55303"	"1"	"97.1"	"79.4"	"No matches found"	"No matches found"	"No matches found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	"643619569.706159"	"383764969.140099"	"1001989090.55303"	"421992807.408597"	"587521831.952702"	"312417313.701184"	"443972252.572153"	"235201684.343386"	"248082468.721632"	"165993984.364816"	"305803366.355284"	"183520145.127593"	"315508436.256406"	"164043978.521564"	""	"107889016.90312"	""	"330726453.446691"	"360046360.586809"	"239955080.975503"	"302322375.947939"	"170600660.738242"	"82613628.3265724"	"49831405.5243706"	""	"71499395.8838292"	"93317141.1448382"	"65198107.2314789"	"144565896.148919"	"55885096.6159838"	"210040081.111772"	"134496265.679154"	"159360535.302604"	"129224569.844226"	""	"115818259.727317"	"150161509.658451"	"102637156.857311"	"225494794.008251"	"143877621.187846"	""	"149367436.486451"	"235122271.181563"	"208108365.761446"	""	"193971552.510838"	"283294192.583768"	"215147082.421234"	"184627506.641142"	"177094661.738265"	"108411155.124348"	"93364929.1201279"	"95722488.4259983"	"80668392.97078"	"9.5"	"9.5"	"9.5"	"8.4"	"9.5"	"9.5"	"9.5"	"9.5"	"9.5"	"9.5"	"8.4"	"9.5"	"8.4"	"9.5"	"9.5"	"9.5"	"9.5"	"8.4"	"9.5"	"8.4"	"9.5"	"8.4"	"10.0"	"9.5"	""	"8.4"	""	"10.0"	"9.5"	"8.4"	"9.5"	"8.4"	"9.5"	"9.5"	""	"8.4"	"9.5"	"8.4"	"9.5"	"8.4"	"8.9"	"8.4"	"8.4"	"8.4"	""	"9.5"	"9.5"	"8.4"	"9.5"	"9.5"	""	"9.5"	"9.5"	"9.5"	""	"9.5"	"8.4"	"9.5"	"9.5"	"9.5"	"8.4"	"8.4"	"8.4"	"9.5"	"9.5"	"9.5"	"9.5"	"8.4"	"9.5"	"9.5"	"8.4"	"9.5"	"9.5"	"8.4"	"9.5"	"8.9"	"9.5"	"8.4"	"8.4"	"9.5"	"8.4"
"59914"	""	"False"	"Apaziquone"	"C15 H16 N2 O4"	"Not the top hit"	"Not the top hit"	"Full match"	"0.56"	"288.11117"	"289.11842"	"13.345"	"1003127.5881287"	"11"	"85.9"	"9.3"	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"113697.490810484"	""	""	""	""	""	""	""	""	""	""	""	""	""	"1003127.5881287"	"934207.88048704"	"834918.243801426"	"777762.071977168"	"923006.397762248"	"607678.370694371"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.4"	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.3"	"5.9"	"8.6"	"5.3"	"5.9"	"8.0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"80272"	""	"False"	"(R)-Ketoprofen"	"C16 H14 O3"	"No match"	"Not the top hit"	"Full match"	"3.78"	"254.09525"	"255.10253"	"15.896"	"671732.186102681"	"6"	"87.7"	"9.4"	"No matches found"	"No matches found"	"Multiple matches found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"671732.186102681"	"386804.656267187"	"501079.203398777"	"361080.549924704"	"426327.129841202"	"199823.533164974"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8.6"	"8.3"	"7.7"	"6.1"	"7.7"	"9.0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"79546"	""	"False"	"C23h27brn2os"	"C23 H27 Br N2 O S"	"No match"	"Invalid mass"	"Full match"	"0.21"	"458.10284"	"459.11012"	"15.201"	"1143973.22358943"	"2"	"91.4"	"9.6"	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"587132.768895353"	"515263.20304362"	"1143973.22358943"	"772320.263576617"	"822159.910273719"	"1002044.3372728"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7.2"	"7.2"	"7.5"	"8.0"	"7.5"	"8.0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"78674"	""	"False"	"N1-(9,10-Dihydrophenanthren-2-yl)acetamide"	"C16 H15 N O"	"Not the top hit"	"Full match"	"No results"	"0.20"	"237.11541"	"238.12270"	"11.874"	"815215.136823981"	"4"	"80.1"	"9.0"	"No matches found"	"No matches found"	"No matches found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"815215.136823981"	"744442.098397724"	"739090.012397966"	"602738.534001507"	"658853.187560132"	"656715.371352305"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.3"	"5.9"	"8.6"	"5.3"	"7.0"	"5.3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"78174"	""	"False"	"5-(5-chloro-2,4-dihydroxyphenyl)-n-ethyl-4-[4-(morpholin-4-ylmethyl)phenyl]-1,2-oxazole-3-carboxamide"	"C23 H24 Cl N3 O5"	"No match"	"Invalid mass"	"Full match"	"1.94"	"457.14133"	"458.14861"	"10.083"	"649786.867027247"	"2"	"72.6"	"45.7"	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"649786.867027247"	"565108.1650609"	"417169.409837133"	"413782.268196143"	"421493.591941335"	"346770.363037322"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8.6"	"8.3"	"8.8"	"8.3"	"8.3"	"8.3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"77109"	""	"False"	"Dapsone"	"C12 H12 N2 O2 S"	"No match"	"Full match"	"Full match"	"0.26"	"248.06201"	"249.06929"	"15.103"	"808996.727663367"	"1"	"64.6"	"47.1"	"No matches found"	"No matches found"	"Multiple matches found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"190778.606666364"	""	"173449.64662985"	""	""	"450781.505885325"	"589179.767068123"	"749714.332475238"	"593761.46759584"	"808996.727663367"	"658112.749733683"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7.4"	""	"7.9"	""	""	"7.7"	"8.0"	"8.6"	"9.1"	"7.0"	"9.1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"75527"	""	"False"	"Amido phenyl pyruvic acid"	"C10 H10 N2 O3"	"Full match"	"Invalid mass"	"Full match"	"0.36"	"206.06922"	"229.05843"	"5.002"	"1582146.96022536"	"2"	"89.8"	"75.2"	"No matches found"	"No matches found"	"Multiple matches found"	"No matches found"	"PreferredDDA"	"[M+Na]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1582146.96022536"	"1315128.21134557"	"1499185.94343129"	"1046790.46618849"	"1431328.55965176"	"1098873.40713583"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8.9"	"8.0"	"7.8"	"8.6"	"7.0"	"7.5"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"74385"	""	"False"	"NP-016582"	"C20 H35 N O"	"Not the top hit"	"Full match"	"No results"	"0.41"	"305.27199"	"306.27927"	"13.630"	"837775.437804859"	"1"	"72.9"	"8.6"	"No matches found"	"No matches found"	"No matches found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"811110.229737633"	"763657.203078702"	"837775.437804859"	"669255.809336568"	"763467.954963301"	"725168.578463486"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"9.1"	"8.6"	"8.0"	"8.0"	"8.0"	"8.0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"72838"	""	"False"	"Ceftibuten_BTM00209"	"C15 H14 N4 O7 S2"	"No match"	"No results"	"Full match"	"-2.59"	"426.02929"	"427.03657"	"9.014"	"1207518.50467069"	"0"	""	""	"No matches found"	"Multiple matches found"	"No matches found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1033898.7938264"	"964554.642362213"	"1207518.50467069"	"894572.435019412"	"1086053.42166104"	"1054757.72583857"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8.6"	"8.0"	"8.6"	"6.4"	"8.0"	"8.0"	""	""	""	"5.8"	""	"7.4"	""	""	"7.4"	"7.9"	"6.8"	"7.4"	"5.8"	"7.9"	"7.4"	"7.1"	"7.1"
"69500"	""	"False"	"7,7-dimethyl-3-spiro(4,4,-dimethyl-2,6-dioxocyclohexyl)-1,2,3,4,5,6,7,8-octahydro-5-quinolinone"	"C18 H25 N O3"	"Not the top hit"	"Full match"	"No results"	"0.43"	"303.18357"	"304.19085"	"9.204"	"1360595.27684324"	"3"	"92.8"	"9.6"	"No matches found"	"No matches found"	"No matches found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	"30432.8006931956"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1360595.27684324"	"1199681.63935499"	"789026.00479063"	"871684.697844345"	"824446.150435792"	"1122943.4611085"	""	""	""	""	""	""	""	""	""	""	""	""	"7.6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7.5"	"5.9"	"8.6"	"7.0"	"7.0"	"5.3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"66671"	""	"False"	"Semagacestat"	"C19 H27 N3 O4"	"No match"	"Partial match"	"Full match"	"0.04"	"361.20017"	"362.20746"	"11.628"	"1040562.97596985"	"2"	"83.2"	"9.2"	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"158567.409542236"	"116238.836329972"	"1040562.97596985"	"1020301.81025016"	"603696.313700928"	"490168.398270846"	"508621.574112303"	"429534.754625978"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"6.8"	"7.1"	"6.4"	"6.4"	"8.6"	"8.3"	"7.2"	"8.3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"64494"	""	"False"	"Etorphine hydrochloride"	"C25 H34 Cl N O4"	"No match"	"No match"	"Full match"	"-4.11"	"447.21580"	"448.22307"	"16.539"	"1847718.14791415"	"2"	"91.6"	"9.6"	"No matches found"	"No matches found"	"No matches found"	"Single match found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1168040.4283948"	"1510783.49230861"	"1554262.6882197"	"1425276.12489415"	"1847718.14791415"	"1764291.91753715"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"9.7"	"7.8"	"9.5"	"9.1"	"8.9"	"7.8"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"64248"	""	"False"	"Naftifine_BTM02935"	"C12 H13 N"	"Full match"	"No results"	"Full match"	"0.30"	"171.10485"	"172.11213"	"8.146"	"1173476.52182773"	"0"	""	""	"No matches found"	"Single match found"	"Multiple matches found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"809006.253982487"	"702730.710387099"	"1041310.95617949"	"658813.967092595"	"1173476.52182773"	"806178.034751625"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8.6"	"5.9"	"7.0"	"7.0"	"7.5"	"6.4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"63416"	""	"False"	"4-[2-(4-methoxyphenoxy)-2-methylpropanamido]adamantane-1-carboxamide"	"C22 H30 N2 O4"	"Not the top hit"	"Invalid mass"	"Full match"	"-0.15"	"386.22050"	"387.22778"	"10.238"	"757232.454951275"	"4"	"82.1"	"9.1"	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"322065.597339073"	"284168.004927991"	"750809.530655366"	"631375.456342761"	"757232.454951275"	"676316.475283514"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.5"	"5.8"	"5.9"	"6.4"	"9.1"	"8.6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7.1"	""
"62205"	""	"False"	"N-acetyllactosamine"	"C14 H25 N O11"	"No match"	"No match"	"Full match"	"-4.77"	"383.14093"	"384.14821"	"10.432"	"825846.591393585"	"2"	"62.5"	"8.1"	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"825846.591393585"	"768675.232640259"	"793275.087313434"	"705587.318458831"	"816047.002145027"	"734430.165802584"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8.6"	"8.6"	"8.6"	"8.6"	"8.6"	"9.1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"6.5"	""
